RICHARD J. BOWDLE,GREENBRAE,,29,,5,55,bowdle
MICHAEL H. DEBELLIS,SAN RAFAEL,6,78,,0,30,debellis
SUSAN KELLER,VALLEJO,36,11,,4,48,keller
JEREMY M. WILKINSON,SAN MATEO,7,28,,-2,17,wilkinson
GINA MURRELL,WALNUT CREEK,9,71,,0,30,murrell
IRWIN M. SHAPIRO,CUPERTINO,54,477,,11,84,shapiro
AMY C. THOMSON,BERKELEY,8,17,,-6,3,thomson
KATHERINE L. TAYLOR,MOUNTAIN VIEW,12,26,,9,74,taylor
GREGORY BRAVERMAN,SAN JOSE,21,16,,3,45,braverman
CATHERINE M. MALLOUH,SAN JOSE,,37,,-5,7,mallouh
VICTORIA M. SNYDER,CONCORD,34,13,,-8,1,snyder
MARIAN E. DALE,SAN PABLO,,56,,10,80,dale
JENNIFER S. BIRCH,BERKELEY,,17,,0,30,birch
WILLIAM GARDNER,SAN FRANCISCO,,23,,13,94,gardner
GEMMA GUILLERMO,REDWOOD CITY,,68,,-3,13,guillermo
MARLYNA R. STEWART,PALO ALTO,11,22,,10,80,stewart
RONALD L. LEON,ANTIOCH,33,47,,1,39,leon
JUDITH M. QUITTMAN,SAN PABLO,15,17,,12,87,quittman
SANDRA STEIN,SAN FRANCISCO,19,18,,0,30,stein
GREGORY A. BENITZ,SAN FRANCISCO,6,98,,17,100,benitz
LISA M. ALLEN,YOUNTVILLE,17,28,,12,87,allen
MARIAM CORREA,OAKLAND,14,31,,6,59,correa
DAVID M. KALLINGER,BERKELEY,21,24,,-1,24,kallinger
BAOLING CHAI,SAN JOSE,45,16,,-6,3,chai
DAVID S. JOHNSON,SAN JOSE,18,239,,-1,24,johnson
FRANK R. SCHULKIN,SAN FRANCISCO,,72,,8,69,schulkin
MICHELE L. MCCOLM,NAPA,,12,,6,59,mccolm
JOAN M. ALEXANDER,BERKELEY,44,20,,11,84,alexander
GEORGE A. KRAUS,PLEASANT HILL,19,35,,9,74,kraus
JOHN T. SORRELL,SAN MATEO,11,36,,-2,17,sorrell
YEON S. LEE,SAN JOSE,,17,,-2,17,lee
CHRISTINE S. GARTNER,SAN JOSE,,199,,-1,24,gartner
DIANA URMAN,SAN FRANCISCO,10,61,,12,87,urman
NAN LINK,PALO ALTO,35,31,,6,59,link
MICHAEL E. MARSILI,NOVATO,,44,,6,59,marsili
JAMES B. SONDECKER,SAN LEANDRO,37,11,,0,30,sondecker
MARYELLEN BUCKLEY,SAN FRANCISCO,,17,,0,30,buckley
THOMAS P. GILL,GILROY,,26,,10,80,gill
TIFFANY M. ZEPEDA,CONCORD,,16,,-3,13,zepeda
GEORGE H. HARRISON,SAN FRANCISCO,24,11,,2,43,harrison
LOUIS A. DIAZ,CONCORD,41,16,,-6,3,diaz
ELLEN O'TOOLE,SEBASTOPOL,8,11,,9,74,o'toole
ANISH S. SHAH,SANTA ROSA,9,69,,9,74,shah
RICHARD L. LINDSEY,YOUNTVILLE,,23,,13,94,lindsey
CHRISTOPHER B. DUNHAM,SAN FRANCISCO,,16,,9,74,dunham
YELENA SIRBILADZE,SAN JOSE,35,46,,-4,11,sirbiladze
GERTRUDES A. HERNANDEZ,WALNUT CREEK,24,11,,6,59,hernandez
NATALIE MA,SAN RAFAEL,,54,,5,55,ma
TERESITA T. PONTEJOS-MURPHY,SAN FRANCISCO,33,13,,5,55,pontejos-murphy
SABINE GYSENS,SAN FRANCISCO,17,106,,14,98,gysens
BETH L. COOK,KENTFIELD,14,121,,4,48,cook
JIMMY JUN,SAN FRANCISCO,13,19,,-3,13,jun
DEBORAH R. GREENE,OAKLAND,20,18,,2,43,greene
PASCUALA HUERTA,SAN JOSE,,44,,1,39,huerta
KENNETH GEE,SAN JOSE,,209,,-1,24,gee
LAWRENCE S. COHEN,BERKELEY,,11,,3,45,cohen
REBECCA M. CRABB,SAN FRANCISCO,6,28,,8,69,crabb
JENNIFER M. MURPHY,SAN FRANCISCO,,119,,2,43,murphy
LOREN GERSTEIN,SANTA ROSA,19,14,,7,65,gerstein
DAVID M. ECHEANDIA,LIVERMORE,32,65,,12,87,echeandia
MICHAEL G. MEADE,SAN JOSE,,53,,-4,11,meade
VALERIE C. BARTLETT,MENLO PARK,24,50,,11,62,bartlett
LAURA J. PHILLIPS,DANVILLE,,12,,10,55,phillips
NORMAN G. HART,BRENTWOOD,,71,,13,80,hart
LISA YEE,CUPERTINO,2,11,,7,40,yee
ROLAND N. LUCAS,SUNNYVALE,22,60,,4,29,lucas
MELANIE M. WONG,PLEASANTON,11,63,,12,73,wong
MICHAEL J. IACOVELLI,MILL VALLEY,28,116,,15,96,iacovelli
KRISTINA SVENSON-BROWN,NOVATO,30,87,,13,80,svenson-brown
SERGIO E. MARTINEZ,SAN FRANCISCO,,113,,15,96,martinez
JEFFREY BAKER,FREMONT,18,60,,12,73,baker
SAAD E. SHABAN,SAN JOSE,40,68,,13,80,shaban
TOMMY L. SUTTON,LOS ALTOS,39,54,,15,96,sutton
MELISSA RACOUILLAT,SAN FRANCISCO,7,20,,8,42,racouillat
JOHN BARMAN,ATHERTON,23,68,,1,19,barman
LOWEN E. CATTOLICO,SAN FRANCISCO,11,52,,14,91,cattolico
BONNIE J. DAVIDSON,CORTE MADERA,27,24,,0,17,davidson
ROBERT A. LUCENTE,SAN JOSE,6,46,,12,73,lucente
KRUTIKA G. PATEL,SAN FRANCISCO,,29,,13,80,patel
LORI BAREKMAN,WINDSOR,28,24,,13,80,barekman
LINDSAY N. ATHAN,DUBLIN,,23,,13,80,athan
PAIGE E. GRAZIANO,NOVATO,13,20,,9,50,graziano
REYNA-ATHENA S. DAVID,SARATOGA,8,18,,8,42,david
JOANN SEAVER,WALNUT CREEK,30,105,,2,23,seaver
GLENN A. HUGHES,NAPA,37,122,,5,34,hughes
FRANKLIN C. DILL,SAN RAMON,14,40,,11,62,dill
KRISTINA M. LAGANA,CUPERTINO,6,19,,9,50,lagana
EDWARD SCHIAVONE,PALO ALTO,16,25,,-5,1,schiavone
RICHARD A. EAGLESTON,REDWOOD CITY,38,102,,14,91,eagleston
CHRISTINE L. BLAKE,SANTA ROSA,16,44,,11,62,blake
SUPRIYA A. MANIAR-OZA,SAN JOSE,31,107,,5,34,maniar-oza
CLINTON ZOLLINGER,GILROY,14,136,,16,100,zollinger
LISA D. GREEN,PORTOLA VALLEY,22,43,,-2,9,green
PAMELA L. ADEN,CORTE MADERA,,19,,7,40,aden
AHMED KHAN,SAN JOSE,,18,,9,50,khan
GREGORY BOOTH,FREMONT,23,14,,9,50,booth
JEFFREY D. LATZ,WINDSOR,,140,,5,34,latz
CAROLYN S. HAMILTON,SAN RAMON,30,24,,8,42,hamilton
ALLISON GRANOT,PALO ALTO,13,16,,-7,1,granot
PAMELA JOHNSON,TIBURON,25,27,,2,23,johnson
ERIC SARGENT,DANVILLE,23,32,,-2,9,sargent
AMY L. FERGUSON,VALLEJO,17,58,,12,73,ferguson
JOHN A. MACK,SAN MATEO,,46,,2,23,mack
HAROLD BENICH,LOS GATOS,20,67,,12,73,benich
RYAN RAUSCH,GILROY,15,84,,13,80,rausch
THERESA L. NAJJAR,SUNNYVALE,6,14,,-1,12,najjar
CHRISTINE A. FLINN,PLEASANTON,19,14,,10,55,flinn
LAURA TEMEN,DANVILLE,3,31,,-1,12,temen
URVASHI PATEL,FREMONT,27,13,,8,42,patel
JANELL UYEHARA,PALO ALTO,17,18,,-4,3,uyehara
PAULA C. SKINNER,SOUTH SAN FRANCISCO,49,26,,11,62,skinner
TRINA G. MANN,MILL VALLEY,8,15,,8,42,mann
RONALD LOU,PALO ALTO,15,16,,-3,6,lou
JEFFREY W. DUNCAN,PLEASANTON,13,38,,2,23,duncan
DANIEL JONTE,DANVILLE,6,37,,-1,12,jonte
CHRISTOPHER REED,PALO ALTO,14,37,,-1,12,reed
STEPHEN P. MONGIELLO,MILL VALLEY,16,45,,4,29,mongiello
ROBIN J. TOBIAS,MENLO PARK,39,47,,11,62,tobias
ILONA E. FALVY,CALISTOGA,21,20,,8,42,falvy
CAROL A. BRACHNA,SAN RAMON,,23,,8,42,brachna
DAWN J. LORETZ,OAKLAND,24,25,,10,55,loretz
SUEANNA S. WONG,DALY CITY,16,11,,-3,6,wong
JOSEPH ASTURIAS,FOSTER CITY,,28,,10,55,asturias
ROBERT P. BRANDON,NAPA,19,97,,4,29,brandon
JENNIFER R. AGLUBAT,FAIRFIELD,,60,,-3,6,aglubat
KATE M. REIBER,NOVATO,4,104,,14,91,reiber
RICHARD P. LEE,MOUNTAIN VIEW,13,21,,-1,12,lee
JULIE DESAUTELS,PALO ALTO,,15,,-3,6,desautels
SUSAN A. GLENFIELD,SAN JOSE,40,22,,5,34,glenfield
NICOLE DACQUISTO,ATHERTON,11,25,,-2,9,dacquisto
JENNIFER NELSON,PALO ALTO,,14,,-5,1,nelson
NADIA M. TEMPLE,SUNNYVALE,20,19,,9,50,temple
PATRICIA J. PROEME,SANTA ROSA,,29,,11,62,proeme
CHRIS J. ROSALES,SANTA ROSA,19,32,,-1,12,rosales
KELLY M. GAGALANG,NAPA,6,131,,5,34,gagalang
KENNETH A. TUCKER,SAN RAFAEL,42,25,,10,55,tucker
CHRISTINE A. ALLEN,EL CERRITO,14,85,,5,34,allen
MARK J. SEVER,FORESTVILLE,32,42,,12,73,sever
KAYLIN J. MORDOCK,SAN RAFAEL,,26,,10,55,mordock
JOSEPH P. BODEN,SANTA ROSA,34,190,,15,96,boden
MICHAEL J. FENNO,OAKLAND,16,15,,-4,3,fenno
CHRISTINE BRATTON,LAFAYETTE,36,12,,7,40,bratton
PHILLIP T. DOBASHI,NEWARK,,66,,13,80,dobashi
DONALD A. CHU,CASTRO VALLEY,45,25,,11,62,chu
KELLY N. CLYMER,SAN ANSELMO,14,48,,12,73,clymer
ROSE S. CHAO-BURNS,SAN CARLOS,22,33,,13,80,chao-burns
AUDREY J. MULLER-HARTWIG,BURLINGAME,12,43,,4,29,muller-hartwig
MELANI BROOKS-DEBASITIS,SAN JOSE,23,40,,13,80,brooks-debasitis
REBECCA SIEDNER,CUPERTINO,,17,,7,40,siedner
DAVID HATAE,OAKLAND,,96,,2,23,hatae
DAVID M. MATOSO,FOSTER CITY,28,71,,3,28,matoso
RAMYA GANDRAKOTA,SUNNYVALE,6,37,,11,62,gandrakota
SCOTT CASARES,MOUNTAIN VIEW,,29,,1,19,casares
CARRIE S. HARABURDA,LAFAYETTE,,42,,10,55,haraburda
LORNA J. ROZA,SAN LEANDRO,17,27,,10,55,roza
KEVIN TAKAO,DUBLIN,11,34,,4,29,takao
CAROLINE PALMER,PALO ALTO,22,40,,-4,3,palmer
NEEVA P. WALKER,FREMONT,16,78,,15,96,walker
JANET M. SOLI,REDWOOD CITY,34,26,,1,19,soli
HENDRIKA W. VAN DEN HERIK,OAKLAND,31,24,,9,50,van den herik
LAURA E. GARCIA,ALBANY,,34,,12,73,garcia
LYNN M. WHELAN,WALNUT CREEK,,49,,13,80,whelan
MICHELLE K. NOMURA,FREMONT,17,60,,4,29,nomura
ADRIANA L. RAMIREZ,LOS GATOS,17,51,,11,62,ramirez
MICHAEL D. YEAGER,SAINT HELENA,28,58,,5,34,yeager
KEVIN MCCLENAHAN,LOS GATOS,13,21,,8,42,mcclenahan
PALAK D. SHAH,MOUNTAIN VIEW,8,32,,10,55,shah
LAURA A. JIMENEZ,WALNUT CREEK,13,67,,1,19,jimenez
JOHN G. SORIANO,SAN FRANCISCO,30,24,,1,19,soriano
JOAN ARIETA,PLEASANT HILL,40,134,,14,91,arieta
JOSEPH E. RIZZA,PALO ALTO,33,97,,4,29,rizza
MICHAEL B. SCATES,VALLEJO,13,45,,13,80,scates
WANDA DOLMAGE-HEATH,BURLINGAME,,33,,-2,9,dolmage-heath
JEAN E. FEECE,CUPERTINO,21,36,,11,62,feece
JAMIE YANG,PALO ALTO,6,45,,-1,12,yang
SHEHLA NADEEM,SAN JOSE,10,15,,8,42,nadeem
CANDYCE A. POWELL,CORTE MADERA,16,32,,1,19,powell
HOSSEIN M. MASSOUDI,ALBANY,22,28,,3,28,massoudi
SUSAN ZOBAC,MOUNTAIN VIEW,19,101,,-1,12,zobac
KAREN G. FUJIMOTO,PALO ALTO,30,24,,8,42,fujimoto
WILLIAM FIELDS,CAMPBELL,31,58,,2,23,fields
KEVIN MAO,SAN FRANCISCO,3,12,,-5,1,mao
LISA M. GIANNONE,SAN FRANCISCO,29,21,,8,42,giannone
KATHLEEN JOHNSON,CUPERTINO,26,79,,13,80,johnson
RENEE M. CLEEK,SAN MATEO,4,13,,0,17,cleek
NANCY K. BRYAN,OAKLAND,33,55,,12,73,bryan
COLMAN A. OLEARY,SAN FRANCISCO,17,59,,11,62,oleary
EDWIN B. GUARINO,HALF MOON BAY,,55,,14,91,guarino
KENNETH W. BURNS,SAN CARLOS,,21,,11,62,burns
KEVIN T. WHITE,PETALUMA,22,11,,-3,6,white
ANNAPOORNA KOTHA,SAN JOSE,8,61,,13,80,kotha
AMIT LEV-RAN,SUNNYVALE,14,38,,11,62,lev-ran
HEWITT D. CLEMENT,ALBANY,,69,,14,91,clement
KIRSTEN CURB,SAN JOSE,,43,,2,23,curb
STUART A. HARRIS,LAFAYETTE,41,43,,11,62,harris
LISA M. FOURKAS,CUPERTINO,14,25,,10,55,fourkas
SANDRA K. DERYKE,CAMPBELL,46,13,,5,34,deryke
CRISTINA SPERRY,DIXON,4,13,,9,50,sperry
ALISHA K. LODHIA,OAKLAND,2,47,,13,80,lodhia
BRIAN P. QUINN,LIVERMORE,31,43,,11,62,quinn
MICHAEL W. CROFT,LOS ALTOS,13,82,,5,34,croft
PHILLIP M. EDWARDS,SARATOGA,16,74,,13,80,edwards
MICHAEL MANGIBUYAT,SAN BRUNO,15,85,,14,91,mangibuyat
ANNE M. ROBINSON,LOS GATOS,29,54,,12,73,robinson
JENNIFER FORTEL,PALO ALTO,4,12,,-4,3,fortel
LAWRENCE P. LIWANAG,VALLEJO,18,69,,13,80,liwanag
KAREN E. BEERNINK,PLEASANT HILL,22,29,,11,62,beernink
MICHAEL PETRAK,PLEASANTON,,41,,14,91,petrak
DOUGLAS POUST,EL CERRITO,,14,,9,50,poust
PHILLIP G. WRIGHT,OAKLAND,,4913,,10,55,wright
STEPHEN J. SIMS,SUNNYVALE,25,15,,-3,4,sims
ADAM H. MARVIN,OAKLAND,39,236,283,11,65,marvin
DEBORAH L. DEMOTT,BERKELEY,23,13,,6,38,demott
DERALD L. SEID,SAN FRANCISCO,44,12,,-1,8,seid
JONATHAN D. FRANK,WALNUT CREEK,42,12,,10,55,frank
THOMAS E. SUARD,NAPA,32,11,,-4,1,suard
MAN-KIT LEUNG,SAN FRANCISCO,11,56,,8,48,leung
JENNIFER BOCK-HUGHES,SAN MATEO,25,250,,7,42,bock-hughes
SCOTT L. LEE,PALO ALTO,,35,,-1,8,lee
LORRE T. HENDERSON,FAIRFIELD,,113,,1,18,henderson
EMILY S. SHARPE,OAKLAND,,67,,4,32,sharpe
MURRAY A. WOOLF,FAIRFIELD,36,37,,10,55,woolf
JOSEPH W. KRAUT,MORGAN HILL,24,30,,11,65,kraut
EUGENE KIM,MOUNTAIN VIEW,15,129,,1,18,kim
WILLIAM G. BROAD,LOS GATOS,26,18,,-1,8,broad
ANTHONY J. SAGLIMBENI,SAN JOSE,24,14,,10,55,saglimbeni
HERBERT D. BROSBE,SANTA ROSA,41,28,,14,87,brosbe
JAMES EDWARDS,ANTIOCH,41,17,,-1,8,edwards
JAMES T. MURPHY,NOVATO,38,49,,15,89,murphy
CURTIS F. ROBINSON,MILL VALLEY,22,30,,13,77,robinson
BABAK KANANI,WALNUT CREEK,7,15,,0,16,kanani
CHARLES R. PETTIT,SANTA ROSA,46,43,,11,65,pettit
ARMEN SEREBRAKIAN,PINOLE,35,62,,1,18,serebrakian
JAMES G. TRAPNELL,SANTA ROSA,22,40,,3,28,trapnell
REBECCA A. PARISH,WALNUT CREEK,11,43,,3,28,parish
HOKE C. SEGARS,SAN FRANCISCO,47,14,,5,34,segars
SASSAN FALSAFI,LAFAYETTE,16,22,,11,65,falsafi
DAVID P. ARNSTEIN,LOS GATOS,30,40,,9,51,arnstein
DAVID N. SCHINDLER,SAN FRANCISCO,48,86,,19,97,schindler
ROMEO C. AGBAYANI,GREENBRAE,21,256,,15,89,agbayani
ROBERT A. MICKEL,SAN FRANCISCO,37,119,,7,42,mickel
SARKIS BANIPALSIN,SAN JOSE,18,21,,13,77,banipalsin
JAVIER L. DELEON,WALNUT CREEK,12,25,,13,77,deleon
CLINTON LANE,SONOMA,46,24,,8,48,lane
NEESHEET D. PARIKH,SAN JOSE,7,24,,12,75,parikh
JENNIFER E. SERAFIN,SAN FRANCISCO,,85,,15,89,serafin
TARQUIN ALWATTAR,OAKLAND,2,66,,11,65,alwattar
LLOYD C. FORD,CONCORD,18,439,,7,42,ford
WISAL FARE,SAN LEANDRO,,13,,5,34,fare
KRISTIN WOODBURY,FAIRFIELD,9,13,,6,38,woodbury
MARA IACONI,SAN FRANCISCO,,48,,10,55,iaconi
ABRAHAM G. HSIEH,WALNUT CREEK,28,62,,13,77,hsieh
KEVIN GERSTEN,FREMONT,19,43,,-2,6,gersten
WAI F. YEUNG,LAFAYETTE,43,25,,13,77,yeung
KI HONG K. HO,SAN FRANCISCO,9,156,,17,95,ho
ZEV M. KAHN,CASTRO VALLEY,42,140,,1,18,kahn
NANCY A. DAVIDSON,SEBASTOPOL,39,19,,9,51,davidson
ROBERT K. KOIDA,SONOMA,49,11,,-4,1,koida
CARL B. ERMSHAR,SAINT HELENA,46,29,,1,18,ermshar
KASRA RASTANI,SAN FRANCISCO,16,185,,28,99,rastani
AMBER Y. BELLAMY,SAN FRANCISCO,20,22,,2,18,bellamy
HALEH SHEIKHOLESLAMI,PALO ALTO,21,157,,17,77,sheikholeslami
FRED B. STRAUSS,SAN FRANCISCO,,29,,2,18,strauss
NGA V. PHAM,SAN JOSE,42,728,,9,47,pham
FORREST S. CHILCOTT,SANTA ROSA,54,24,,1,11,chilcott
LAURA J. MCCARTHY,SAN FRANCISCO,,42,,4,28,mccarthy
ALBERT YU,SAN FRANCISCO,,157,,7,45,yu
MARY MOYA,SANTA ROSA,13,19,,11,54,moya
ROBERT M. FRANKLIN,SAN FRANCISCO,,87,,5,35,franklin
KAY YATABE,SAN FRANCISCO,,67,,5,35,yatabe
MICHAEL E. VOLLMER,WALNUT CREEK,13,15,,12,56,vollmer
PATRICIA M. PURCELL,SAN FRANCISCO,,13,,0,7,purcell
ELIZABETH M. HUFF,OAKLAND,,37,,14,64,huff
NAHEED MALIK,SAN JOSE,29,14,,-1,5,malik
STEPHEN T. HUFFORD,SAN FRANCISCO,,844,,9,47,hufford
KAREN CHEE,SAN MATEO,13,278,,17,77,chee
BINDU T. DESAI,PT RICHMOND,,14,,1,11,desai
"IGENEX, INC.",PALO ALTO,,23,,12,56,"igenex, inc."
MEE-JIN CHONG,WALNUT CREEK,29,27,,14,64,chong
VIET-HONG D. BUI,SAN JOSE,18,107,,24,98,bui
STEPHANIE C. CHEN,SAN FRANCISCO,7,26,,12,56,chen
MEI-LAI LUCAS,SAN FRANCISCO,,129,,6,39,lucas
DANIEL M. WLODARCZYK,SAN FRANCISCO,36,56,,4,28,wlodarczyk
DAVID P. SHU,SAN FRANCISCO,12,55,,15,69,shu
STEVEN W. ZONNER,NEWARK,28,20,,1,11,zonner
TRANG D. NGUYEN,MILPITAS,22,141,,6,39,nguyen
JEAN WOO,SAN FRANCISCO,,18,,2,18,woo
THOMAS T. HSU,CUPERTINO,37,83,,17,77,hsu
MELVIN S. DONALDSON,OAKLAND,67,46,,16,73,donaldson
GREGORY L. BELCHER,SARATOGA,26,19,,-2,1,belcher
HELEN M. WONG,DALY CITY,6,13,,0,7,wong
PRASHANTI M. ATLURI,CONCORD,,821,,9,47,atluri
DONALD S. PARSONS,DANVILLE,40,502,,17,77,parsons
THOMAS J. MCGUIRE,SAN JOSE,40,551,,17,77,mcguire
YOON J. CHO,SANTA CLARA,23,23,,2,18,cho
JOHN C. CHIU,CUPERTINO,24,38,,15,69,chiu
VLADIMIR A. TITOV,SAN LEANDRO,31,502,,20,94,titov
BRUCE A. ROBERTSON,SAN LEANDRO,32,843,,20,94,robertson
JENNY Y. WONG,SAN FRANCISCO,3,26,,12,56,wong
YUETIN T. WONG,SAN JOSE,6,89,,16,73,wong
EMILY YONG,SAN FRANCISCO,32,15,439,6,39,yong
HOANG N. TRINH,UNION CITY,14,179,,19,92,trinh
"MACHAON DIAGNOSTICS, INC.",OAKLAND,,13,,-2,1,"machaon diagnostics, inc."
LILY KAO,SAN JOSE,8,144,,18,88,kao
THOMAS A. NEAL,HEALDSBURG,29,103,,18,88,neal
LILLIAN G. LUM-KAKU,SAN FRANCISCO,,42,,4,28,lum-kaku
NILDA ALVERIO,SAN FRANCISCO,,32,,2,18,alverio
JINJIAN CHEN,SAN JOSE,18,4209,,9,31,chen
CORTLEY C. FRITTER,GILROY,39,3292,,20,94,fritter
VALERIE B. JACKSON,MOUNTAIN VIEW,26,450,,8,23,jackson
SHELLY D. MURAY,LAFAYETTE,21,260,,17,45,muray
JENNIFER C. MCNARNEY,MORGAN HILL,14,71,,15,38,mcnarney
ARTHUR H. CHU,SAN RAMON,3,385,,8,23,chu
LISA D. HARRIS,MARTINEZ,4,71,,15,38,harris
ELIZABETH SCARPELLI,SAN FRANCISCO,37,207,,17,45,scarpelli
ANDREA H. LIMB,SAN LEANDRO,17,254,,8,23,limb
CAROL S. LOBITZ-STEARNS,MOUNTAIN VIEW,34,4478,,19,81,lobitz-stearns
CYNTHIA S. PURUGGANAN,SUNNYVALE,12,65,,14,37,purugganan
RICHARD COMB,SANTA ROSA,39,1942,,17,45,comb
BRADLEY MACDOUGALL,PALO ALTO,4,252,,3,2,macdougall
MICHAEL OSTROWSKI,PLEASANTON,17,435,,18,57,ostrowski
MELISSA M. DE UNAMUNO,FREMONT,12,169,,6,11,de unamuno
ASHLEY FERRINGTON,SAN FRANCISCO,5,115,,6,11,ferrington
MEGHANN OAKES,VACAVILLE,2,93,,3,2,oakes
YVONNE D. LIEBIG,CORTE MADERA,,378,,8,23,liebig
CRAIG A. AMACK,PLEASANTON,32,1303,,7,18,amack
EMI T. UENAKA,SAN JOSE,,680,,18,57,uenaka
LUIS E. ARANEDA,DALY CITY,30,1212,,18,57,araneda
DONNA B. EAKIN,SANTA ROSA,32,581,,17,45,eakin
STACEY E. ANHEIER,NOVATO,,1224,,18,57,anheier
LIANNA M. ROBERTS,LOS GATOS,6,287,,18,57,roberts
HELEN LIU,MT VIEW,,66,,15,38,liu
SHARON T. HWANG,MENLO PARK,42,907,,18,57,hwang
JOYCE A. GLICK,SAN FRANCISCO,,234,,18,57,glick
MARINA TURNER,SAN MATEO,28,1441,,9,31,turner
BRIAN J. CURTIS,NAPA,31,740,,18,57,curtis
JULIE A. CHOATE,SAN RAMON,20,501,,8,23,choate
MARTHA G. PLESCIA,SUNNYVALE,41,42,,13,36,plescia
VANESSA C. CHIU,DALY CITY,3,169,,19,81,chiu
KELLY MCHUGH,DANVILLE,40,1991,,18,57,mchugh
AMY E. GRECZYN,SAN RAMON,,864,,18,57,greczyn
JUDITH C. FAIRCHILD,RICHMOND,,71,,4,6,fairchild
ELLEN S. PESCOSOLIDO,VACAVILLE,16,813,,4,6,pescosolido
KATRINA NG,SAN JOSE,,2342,,18,57,ng
MONA RAJPAL,UNION CITY,,101,,18,57,rajpal
TOMOKO KIOKA,MOUNTAIN VIEW,19,878,,19,81,kioka
OSCAR A. PEREZ,SAN FRANCISCO,,349,,17,45,perez
JERROD D. PAULO,SAN LEANDRO,,461,,18,57,paulo
SALLY MASON,SANTA CLARA,,518,,20,94,mason
JAMES A. RODRIGUEZ,SAN FRANCISCO,,338,,6,11,rodriguez
REID AUGUSTINO,LARKSPUR,5,134,,17,45,augustino
JANET P. PERRINO,LOS ALTOS,,560,,7,18,perrino
CAROLINE D. TAYLOR,OAKLAND,33,156,,18,57,taylor
JENNIFER M. JONTE,DANVILLE,6,538,,6,11,jonte
PATRICIA M. SCOTT,SAN RAMON,36,1842,,18,57,scott
JESSICA S. CHIN,SUNNYVALE,15,54,,14,37,chin
PAUL T. JOHNSON,SANTA ROSA,30,693,,19,81,johnson
MICHAEL J. SEGER,SANTA ROSA,,509,,9,31,seger
HEATHER H. ROSE,PALO ALTO,,143,,2,1,rose
JASON R. HALL,SANTA ROSA,12,1447,,9,31,hall
JENNIFER M. HOLLAND,SAN RAFAEL,,737,,19,81,holland
JOHN D. STITHEM,SANTA ROSA,30,1668,,18,57,stithem
MYRON DANG,WALNUT CREEK,,262,,17,45,dang
LAURA PORTERFIELD,LOS GATOS,9,75,,2,1,porterfield
NANCY CHAN,PALO ALTO,,708,,19,81,chan
NORA P. CACANINDIN,SAN FRANCISCO,34,607,,18,57,cacanindin
IDEN J. WARNOCK,COTATI,36,773,,8,23,warnock
DAVID W. TOWNSEND,SANTA ROSA,15,1828,,9,31,townsend
KATHRYN E. BARRY,NOVATO,,274,,17,45,barry
KATHERINE A. MURRAY,VACAVILLE,16,375,,9,31,murray
ELIZABETH A. JENNINGS,ALBANY,,545,,20,94,jennings
GILLIAN M. RIVAS,SEBASTOPOL,,202,,19,81,rivas
ASHWINDER K. WADHAWAN,SAN JOSE,8,2569,,16,41,wadhawan
JANE H. EVERSOLE,CASTRO VALLEY,41,743,,19,81,eversole
EVANGELINE A. VENTURA,SUNNYVALE,12,345,,18,57,ventura
ALISON TABA,OAKLAND,9,543,,19,81,taba
CRISTA OSIO,PORTOLA VALLEY,,661,,8,23,osio
SWEETY SHAH,FREMONT,9,238,,6,11,shah
RACHEL RUTKOWSKI,VALLEJO,5,296,,17,45,rutkowski
TIFFANY M. JONES,SAN JOSE,,884,,18,57,jones
ILANA M. NACHOUM,TIBURON,33,145,,7,18,nachoum
SAMANTHA M. JACOBS,SEBASTOPOL,,653,,18,57,jacobs
CRYSTINA R. SANTOS,REDWOOD CITY,13,258,,7,18,santos
KARI L. ROBINSON,PALO ALTO,18,162,,3,2,robinson
LORI M. LEONARD,LOS GATOS,23,359,,19,81,leonard
CARLOS ROSA,SAN JOSE,,829,,18,57,rosa
KRISTYN M. SCHLENKER,LIVERMORE,,250,,6,11,schlenker
APARAJITHA GOTTAPU,SANTA CLARA,3,553,,18,57,gottapu
DEANNE B. SMITH,SAN CARLOS,12,689,,20,94,smith
GRACE M. MENESES,WOODSIDE,23,72,,3,2,meneses
GINA BASUINO,SAN JOSE,,287,,17,45,basuino
SIMON GIBSON,OAKLAND,34,1325,,19,81,gibson
MARCI STEVENSON,SAN JOSE,26,363,,19,81,stevenson
CATHERINE AMISSON,SAN JOSE,8,238,,18,57,amisson
VLADIMIR NISENZOUN,SAN FRANCISCO,,1514,,19,81,nisenzoun
ALLYSON R. LACHMAN,SAN RAMON,29,182,,8,23,lachman
ELIZABETH T. BEHELER,MENLO PARK,14,333,,18,57,beheler
JENNIFER A. PHAN,CUPERTINO,2,125,,18,57,phan
LANCE S. WESTCOTT,LOS ALTOS,11,3654,,8,23,westcott
GABRIEL METZGER,KENTFIELD,,74,,5,8,metzger
SHIRLEY A. KOLLMANN,SAN FRANCISCO,,154,,7,18,kollmann
JOSEPH SARSOUR,REDWOOD CITY,3,1979,,18,57,sarsour
RADZEWILL GAGALANG,VALLEJO,6,1618,,18,57,gagalang
KATHERINE L. NICKERSON,CUPERTINO,24,107,,17,45,nickerson
GENEVIEVE M. CLEVELAND,LOS GATOS,32,453,,8,23,cleveland
JESSICA MONALOY,SAN FRANCISCO,,326,,8,23,monaloy
MELISSA F. HOUTS,LARKSPUR,,491,,20,94,houts
